Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
8818-XYFCQ,Male,39,Yes,0,Walnut Creek,94598,37.916648,-122.008483,1,32,Offer C,Yes,33.57,Yes,Yes,Fiber Optic,26.0,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,-8.0,3204.65,35.82,110,1074.24,4353.07,Churned,Competitor,Competitor made better offer
8824-RWFXJ,Male,21,Yes,0,Santa Cruz,95062,36.974575,-121.991149,1,3,Offer E,Yes,29.29,No,Yes,Cable,52.0,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,56.15,168.15,0.0,0,87.87,256.02,Churned,Competitor,Competitor had better devices
8835-VSDSE,Female,28,Yes,0,San Diego,92129,32.961064,-117.134917,1,2,Offer E,Yes,9.76,No,Yes,Cable,27.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.7,141.45,0.0,0,19.52,160.97,Churned,Competitor,Competitor made better offer
8844-TONUD,Male,54,Yes,0,Acampo,95220,38.200231,-121.235034,4,13,Offer D,Yes,45.6,No,Yes,Fiber Optic,11.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,96.65,1162.85,0.0,0,592.8,1755.65,Churned,Competitor,Competitor had better devices
8868-WOZGU,Male,33,No,0,Porterville,93257,36.008958,-118.891593,0,28,Offer C,Yes,30.48,Yes,Yes,Fiber Optic,13.0,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.7,2979.5,0.0,80,853.44,3912.94,Churned,Dissatisfaction,Service dissatisfaction
8878-HMWBV,Male,47,No,0,Nice,95464,39.12334,-122.838198,0,3,Offer E,Yes,40.79,No,Yes,DSL,29.0,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.15,169.05,0.0,10,122.37,301.42,Churned,Competitor,Competitor had better devices
8938-UMKPI,Female,42,No,0,Corona,92882,33.819385,-117.600213,0,47,Offer B,Yes,35.97,Yes,Yes,Fiber Optic,25.0,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.4,5127.95,0.0,0,1690.59,6818.54,Churned,Competitor,Competitor had better devices
8943-URTMR,Female,56,No,0,Lawndale,90260,33.88856,-118.351813,0,2,Offer E,Yes,29.04,No,Yes,Fiber Optic,21.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,79.65,152.7,0.0,0,58.08,210.78,Churned,Price,Lack of affordable download/upload speed
8945-GRKHX,Female,41,No,0,Santa Barbara,93110,34.437945,-119.77191,0,1,Offer E,Yes,46.09,No,Yes,Fiber Optic,10.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.65,78.65,0.0,0,46.09,124.74,Churned,Competitor,Competitor had better devices
8945-MUQUF,Male,22,No,0,Fallbrook,92028,33.362575,-117.299644,0,51,Offer B,Yes,44.77,Yes,Yes,Fiber Optic,58.0,Yes,Yes,No,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,94.8,4837.6,0.0,0,2283.27,7120.87,Churned,Competitor,Competitor made better offer
8949-JTMAY,Female,49,No,0,Mc Kittrick,93251,35.38381,-119.730885,0,29,Offer C,Yes,27.75,Yes,Yes,Fiber Optic,2.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.6,2933.2,0.0,0,804.75,3737.95,Churned,Competitor,Competitor had better devices
8972-HJWNV,Female,75,Yes,0,Huron,93234,36.217864,-120.080117,1,7,Offer E,Yes,21.43,Yes,Yes,Fiber Optic,12.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.55,646.85,0.0,0,150.01,796.86,Churned,Competitor,Competitor made better offer
8988-ECPJR,Female,79,Yes,0,Van Nuys,91411,34.17847,-118.459472,1,34,Offer C,Yes,25.84,Yes,Yes,Fiber Optic,15.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.6,2718.3,0.0,0,878.56,3596.86,Churned,Dissatisfaction,Product dissatisfaction
9025-AOMKI,Female,42,No,0,Carpinteria,93013,34.441398,-119.513163,0,6,Offer E,Yes,43.8,Yes,Yes,Fiber Optic,5.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,536.4,0.0,0,262.8,799.2,Churned,Other,Moved
9053-JZFKV,Male,25,No,0,Redway,95560,40.142256,-123.852927,0,67,Offer A,Yes,33.88,Yes,Yes,Fiber Optic,71.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,116.2,7752.3,0.0,0,2269.96,10022.26,Churned,Other,Don't know
9057-SIHCH,Female,48,No,0,Twentynine Palms,92278,34.457829,-116.139589,0,3,Offer E,Yes,9.95,Yes,Yes,Fiber Optic,13.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.6,291.9,0.0,0,29.85,321.75,Churned,Price,Price too high
9095-HFAFX,Female,61,No,0,San Diego,92126,32.886925,-117.152162,0,5,Offer E,Yes,20.2,No,Yes,Fiber Optic,23.0,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,81.0,389.6,0.0,10,101.0,500.6,Churned,Competitor,Competitor made better offer
9101-BWFSS,Female,58,Yes,0,Tollhouse,93667,36.993666,-119.348267,1,50,Offer B,Yes,29.43,Yes,Yes,Fiber Optic,14.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,108.55,5610.7,0.0,0,1471.5,7082.2,Churned,Other,Moved
9103-TCIHJ,Female,60,No,0,Los Angeles,90059,33.927254,-118.249826,0,15,Offer D,Yes,40.66,Yes,Yes,DSL,8.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.7,899.8,0.0,0,609.9,1509.7,Churned,Price,Price too high
9134-CEQMF,Male,75,Yes,0,Nice,95464,39.12334,-122.838198,1,7,Offer E,Yes,13.63,No,Yes,Fiber Optic,27.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,676.7,0.0,0,95.41,772.11,Churned,Dissatisfaction,Network reliability
9170-CCKOU,Male,62,Yes,0,Fremont,94539,37.516791,-121.899117,1,17,Offer D,Yes,12.06,Yes,Yes,Fiber Optic,9.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,90.2,1454.15,0.0,0,205.02,1659.17,Churned,Dissatisfaction,Product dissatisfaction
9172-ANCRX,Female,35,No,0,Carson,90745,33.822295,-118.26411,0,10,Offer D,Yes,37.36,Yes,Yes,Fiber Optic,28.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,973.25,0.0,0,373.6,1346.85,Churned,Attitude,Attitude of support person
9190-MFJLN,Male,65,No,0,Vallecito,95251,38.055562,-120.456298,0,19,Offer D,Yes,32.77,No,Yes,Fiber Optic,4.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.9,1777.9,0.0,0,622.63,2400.53,Churned,Competitor,Competitor had better devices
9210-IAHGH,Female,57,No,0,Wendel,96136,40.345949,-120.081187,0,7,Offer E,Yes,23.35,No,Yes,DSL,6.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.75,450.8,0.0,0,163.45,614.25,Churned,Attitude,Attitude of support person
9249-FXSCK,Female,20,No,0,Acampo,95220,38.200231,-121.235034,0,52,Offer B,Yes,33.69,Yes,Yes,Fiber Optic,52.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,111.25,5916.45,1.27,0,1751.88,7667.06,Churned,Competitor,Competitor offered more data
9254-RBFON,Female,38,Yes,0,Klamath River,96050,41.816595,-122.948287,1,17,Offer D,Yes,5.4,No,Yes,Fiber Optic,8.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,98.6,1704.95,0.0,0,91.8,1796.75,Churned,Competitor,Competitor had better devices
9269-CQOOL,Male,58,No,0,Trinidad,95570,41.162295,-124.027381,0,3,Offer E,Yes,2.88,No,Yes,DSL,17.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,54.7,169.45,0.0,0,8.64,178.09,Churned,Competitor,Competitor had better devices
9282-IZGQK,Female,51,No,0,Irvine,92612,33.643095,-117.810896,0,1,Offer E,Yes,30.52,Yes,Yes,Fiber Optic,30.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,85.0,0.0,0,30.52,115.52,Churned,Other,Don't know
9300-RENDD,Male,56,No,0,Cedar Glen,92321,34.255203,-117.175654,0,1,Offer E,Yes,3.13,No,Yes,Fiber Optic,5.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,79.95,0.0,0,3.13,83.08,Churned,Attitude,Attitude of support person
9317-WZPGV,Female,74,No,0,Paskenta,96074,39.884395,-122.587513,0,2,Offer E,Yes,39.63,No,Yes,Fiber Optic,23.0,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,79.75,159.4,0.0,10,79.26,248.66,Churned,Price,Extra data charges
9330-IJWIO,Female,54,No,0,Kirkwood,95646,38.631489,-120.015167,0,13,Offer D,Yes,6.78,Yes,Yes,Fiber Optic,26.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.35,1358.85,34.09,0,88.14,1412.9,Churned,Price,Price too high
9360-AHGNL,Female,74,Yes,0,Concord,94519,37.990118,-122.012188,7,43,Offer B,Yes,8.75,Yes,Yes,Fiber Optic,13.0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,109.55,4830.25,0.0,0,376.25,5206.5,Churned,Dissatisfaction,Limited range of services
9367-WXLCH,Male,51,No,2,Glendale,91204,34.136306,-118.26036,0,8,Offer E,Yes,25.73,Yes,Yes,Fiber Optic,19.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.5,662.65,33.21,0,205.84,835.28,Churned,Price,Extra data charges
9391-EOYLI,Male,77,Yes,0,Lewiston,96052,40.704293,-122.803899,1,12,Offer D,Yes,6.97,No,Yes,Fiber Optic,19.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,950.2,0.0,0,83.64,1033.84,Churned,Competitor,Competitor made better offer
9436-ZBZCT,Male,40,No,0,Inglewood,90303,33.936291,-118.332639,0,14,Offer D,Yes,28.65,Yes,Yes,Cable,27.0,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.95,1178.4,0.0,0,401.1,1579.5,Churned,Attitude,Attitude of support person
9451-LPGOO,Male,22,No,0,Fallbrook,92028,33.362575,-117.299644,0,7,Offer E,Yes,30.61,Yes,Yes,Fiber Optic,59.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.8,620.35,0.0,0,214.27,834.62,Churned,Competitor,Competitor made better offer
9465-RWMXL,Male,62,Yes,0,San Diego,92126,32.886925,-117.152162,1,32,Offer C,Yes,22.57,Yes,Yes,Fiber Optic,11.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.9,2447.95,0.0,0,722.24,3170.19,Churned,Competitor,Competitor made better offer
9474-PHLYD,Female,25,No,0,Sherman Oaks,91423,34.146957,-118.432138,0,15,Offer D,Yes,36.34,No,Yes,DSL,48.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,59.45,892.65,0.0,0,545.1,1437.75,Churned,Dissatisfaction,Network reliability
9488-HGMJH,Female,78,No,0,Indian Wells,92210,33.537646,-116.291089,0,1,Offer E,Yes,24.75,No,Yes,Fiber Optic,22.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71.15,71.15,0.0,20,24.75,115.9,Churned,Competitor,Competitor made better offer
9497-QCMMS,Male,73,No,0,San Diego,92117,32.825086,-117.199424,0,1,Offer E,Yes,30.17,Yes,Yes,Fiber Optic,6.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,93.55,0.0,0,30.17,123.72,Churned,Competitor,Competitor made better offer
9507-EXLTT,Female,30,Yes,0,Seaside,93955,36.625114,-121.823565,2,1,Offer E,Yes,23.63,No,Yes,Fiber Optic,52.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.35,79.35,0.0,0,23.63,102.98,Churned,Attitude,Attitude of support person
9526-JAWYF,Male,49,No,0,San Diego,92126,32.886925,-117.152162,0,26,Offer C,Yes,6.24,No,Yes,Fiber Optic,25.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.8,2335.3,0.0,0,162.24,2497.54,Churned,Competitor,Competitor made better offer
9530-EHPOH,Male,60,No,0,San Diego,92109,32.787836,-117.232376,0,11,Offer D,Yes,15.03,Yes,Yes,DSL,13.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,53.75,608.0,0.0,0,165.33,773.33,Churned,Competitor,Competitor made better offer
9565-DJPIB,Female,64,No,0,Vallejo,94590,38.104705,-122.247387,0,4,Offer E,Yes,36.76,Yes,Yes,Fiber Optic,20.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,89.6,365.65,0.0,0,147.04,512.69,Churned,Competitor,Competitor had better devices
9574-RKJIF,Male,52,Yes,0,Trabuco Canyon,92679,33.631119,-117.567346,1,30,Offer C,Yes,28.85,Yes,Yes,Fiber Optic,6.0,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,94.4,2838.7,0.0,80,865.5,3784.2,Churned,Competitor,Competitor offered higher download speeds
9600-UDOPK,Male,33,Yes,0,San Francisco,94117,37.770533,-122.445121,1,30,Offer C,Yes,10.5,Yes,Yes,Fiber Optic,22.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.05,2866.45,0.0,0,315.0,3181.45,Churned,Attitude,Attitude of support person
9601-BRXPO,Female,48,Yes,0,San Diego,92122,32.85723,-117.209774,1,25,Offer C,Yes,8.91,Yes,Yes,Fiber Optic,10.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.95,2566.5,0.0,0,222.75,2789.25,Churned,Competitor,Competitor made better offer
9658-WYUFB,Female,57,No,0,Lathrop,95330,37.80821,-121.308401,0,17,Offer D,Yes,21.82,Yes,Yes,Fiber Optic,23.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.4,1617.5,0.0,0,370.94,1988.44,Churned,Competitor,Competitor offered more data
9661-ACXBS,Female,26,No,0,San Rafael,94901,37.972662,-122.491452,0,42,Offer B,Yes,33.46,Yes,Yes,Fiber Optic,52.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.2,4400.75,40.15,0,1405.32,5765.92,Churned,Competitor,Competitor made better offer
9685-WKZGT,Male,67,No,0,Carmichael,95608,38.626128,-121.328011,0,14,Offer D,Yes,16.32,Yes,Yes,Fiber Optic,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,1036.75,39.29,0,228.48,1225.94,Churned,Price,Extra data charges
9689-PTNPG,Male,42,No,0,San Diego,92126,32.886925,-117.152162,0,2,Offer E,Yes,39.03,No,Yes,Fiber Optic,30.0,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.25,144.55,0.0,10,78.06,232.61,Churned,Competitor,Competitor made better offer
9692-TUSXH,Female,23,No,0,Los Angeles,90041,34.137412,-118.207607,0,18,Offer D,Yes,35.7,No,Yes,Fiber Optic,26.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.05,1740.7,0.0,0,642.6,2383.3,Churned,Competitor,Competitor offered higher download speeds
9710-ZUSHQ,Female,77,No,0,Red Bluff,96080,40.186772,-122.388361,0,37,Offer C,Yes,41.85,Yes,Yes,Fiber Optic,2.0,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.75,4056.75,0.0,0,1548.45,5605.2,Churned,Price,Lack of affordable download/upload speed
9725-SCPZG,Male,47,No,0,South Lake Tahoe,96150,38.911577,-120.106169,0,1,Offer E,Yes,1.13,No,Yes,Fiber Optic,6.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.85,90.85,0.0,0,1.13,91.98,Churned,Price,Price too high
9763-PDTKK,Female,59,No,0,San Jose,95112,37.343827,-121.883119,0,4,Offer E,Yes,39.68,No,Yes,Fiber Optic,18.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.4,387.2,0.0,0,158.72,545.92,Churned,Competitor,Competitor had better devices
9787-XVQIU,Male,38,No,0,Sugarloaf,92386,34.243088,-116.830015,0,1,Offer E,Yes,39.44,Yes,Yes,Fiber Optic,18.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.3,75.3,0.0,0,39.44,114.74,Churned,Attitude,Attitude of support person
9801-GDWGV,Female,52,No,0,Temecula,92592,33.507255,-117.029473,0,39,Offer C,Yes,34.74,Yes,Yes,Fiber Optic,28.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.45,3994.45,0.0,0,1354.86,5349.31,Churned,Competitor,Competitor made better offer
9809-IMGCQ,Male,65,No,0,Canyon Dam,95923,40.171312,-121.120605,0,22,Offer D,Yes,40.18,Yes,Yes,Fiber Optic,8.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,96.7,2082.95,0.0,100,883.96,3066.91,Churned,Competitor,Competitor made better offer
9821-POOTN,Male,48,Yes,0,San Dimas,91773,34.102119,-117.815532,1,35,Offer C,Yes,48.47,Yes,Yes,Fiber Optic,12.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.2,2576.2,0.0,0,1696.45,4272.65,Churned,Price,Price too high
9824-BEMCV,Male,58,Yes,0,Modesto,95350,37.671806,-121.007575,1,17,Offer D,Yes,44.97,No,Yes,Fiber Optic,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.0,1149.65,0.0,0,764.49,1914.14,Churned,Competitor,Competitor offered higher download speeds
9846-GKXAS,Female,53,No,0,Burlingame,94010,37.57028,-122.365778,0,9,Offer E,Yes,1.34,No,Yes,Fiber Optic,9.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,809.75,0.0,0,12.06,821.81,Churned,Attitude,Attitude of support person
9866-QEVEE,Male,58,No,0,Modesto,95356,37.716186,-121.025836,0,19,Offer D,Yes,20.41,Yes,Yes,Fiber Optic,11.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,86.0,1532.45,0.0,30,387.79,1950.24,Churned,Competitor,Competitor had better devices
9874-QLCLH,Female,38,Yes,0,Northridge,91324,34.238208,-118.55029,1,17,Offer D,Yes,4.91,Yes,Yes,Fiber Optic,15.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.2,1743.5,0.0,0,83.47,1826.97,Churned,Competitor,Competitor offered more data
9878-TNQGW,Male,51,No,0,Davenport,95017,37.114335,-122.237162,0,2,Offer E,Yes,17.33,No,Yes,Fiber Optic,14.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.95,171.15,0.0,0,34.66,205.81,Churned,Competitor,Competitor made better offer
9885-CSMWE,Female,65,No,0,Los Angeles,90007,34.027337,-118.28515,0,1,Offer E,Yes,18.37,No,Yes,Fiber Optic,13.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.45,78.45,0.0,0,18.37,96.82,Churned,Dissatisfaction,Product dissatisfaction
9894-EZEWG,Female,31,No,0,Walnut Grove,95690,38.240419,-121.587535,0,1,Offer E,Yes,39.66,No,Yes,Fiber Optic,8.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.3,74.3,0.0,0,39.66,113.96,Churned,Competitor,Competitor had better devices
9897-KXHCM,Female,37,Yes,0,Modesto,95357,37.670526,-120.877572,1,3,Offer E,Yes,48.38,No,Yes,Fiber Optic,14.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.3,250.05,0.0,0,145.14,395.19,Churned,Competitor,Competitor offered higher download speeds
9912-GVSEQ,Female,73,Yes,0,Napa,94558,38.489789,-122.27011,1,26,Offer C,Yes,9.28,Yes,Yes,Fiber Optic,26.0,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,2381.55,0.0,0,241.28,2622.83,Churned,Dissatisfaction,Network reliability
9940-HPQPG,Female,58,Yes,0,North Hollywood,91601,34.1692,-118.372498,1,9,Offer E,Yes,22.0,Yes,Yes,Fiber Optic,7.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.75,865.8,0.0,0,198.0,1063.8,Churned,Price,Extra data charges
9940-RHLFB,Female,53,No,0,Sunset Beach,90742,33.719221,-118.073596,0,1,Offer E,Yes,26.06,No,Yes,Fiber Optic,3.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.3,75.3,0.0,0,26.06,101.36,Churned,Competitor,Competitor made better offer
9944-HKVVB,Female,55,No,0,King City,93930,36.220761,-120.980777,0,3,Offer E,Yes,47.62,No,Yes,Cable,29.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.1,307.4,0.0,0,142.86,450.26,Churned,Competitor,Competitor had better devices
9947-OTFQU,Male,65,No,0,Covina,91722,34.097345,-117.906736,0,15,Offer D,Yes,29.11,No,Yes,Fiber Optic,29.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,1074.3,0.0,0,436.65,1510.95,Churned,Competitor,Competitor had better devices
9985-MWVIX,Female,53,No,0,Hume,93628,36.807595,-118.901544,0,1,Offer E,Yes,42.09,No,Yes,Fiber Optic,9.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.15,70.15,0.0,0,42.09,112.24,Churned,Competitor,Competitor had better devices
9992-RRAMN,Male,40,Yes,0,Riverbank,95367,37.734971,-120.954271,1,22,Offer D,Yes,16.2,Yes,Yes,Fiber Optic,17.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.1,1873.7,0.0,0,356.4,2230.1,Churned,Dissatisfaction,Product dissatisfaction
